super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,updates_per_super_epoch,mean_train_loss,validation_check,validation_checks_cumulative,mean_val_filtered_MRR,best_mean_val_filtered_MRR,cycle_seconds,batches_no_changes,train_loss_no_changes,batches_all_inverse_edges,train_loss_all_inverse_edges,batches_universal_edges,train_loss_universal_edges,val_raw_MRR_no_changes,val_filtered_MRR_no_changes,val_Hits@1_no_changes,val_Hits@3_no_changes,val_Hits@10_no_changes,val_accuracy_no_changes,val_precision_no_changes,val_recall_no_changes,val_macro_f1_no_changes,val_raw_MRR_all_inverse_edges,val_filtered_MRR_all_inverse_edges,val_Hits@1_all_inverse_edges,val_Hits@3_all_inverse_edges,val_Hits@10_all_inverse_edges,val_accuracy_all_inverse_edges,val_precision_all_inverse_edges,val_recall_all_inverse_edges,val_macro_f1_all_inverse_edges,val_raw_MRR_universal_edges,val_filtered_MRR_universal_edges,val_Hits@1_universal_edges,val_Hits@3_universal_edges,val_Hits@10_universal_edges,val_accuracy_universal_edges,val_precision_universal_edges,val_recall_universal_edges,val_macro_f1_universal_edges
1429,"no_changes,all_inverse_edges,universal_edges",4287,4287,3,0.015799630898982286,0,142,,0.38131383061408997,4.680318410042673,1,0.006480788812041283,1,0.005168523173779249,1,0.03574958071112633,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,"no_changes,universal_edges,all_inverse_edges",4290,4290,3,0.10618660987044375,1,143,0.37172312537829083,0.38131383061408997,20.180457584094256,1,0.28012222051620483,1,0.005137887317687273,1,0.03329972177743912,0.24847693741321564,0.3684632480144501,0.32778510217534607,0.3899143045484509,0.43852999340804216,0.9887484327943439,0.9505309394155965,0.735533948582729,0.8081109599921643,0.26806238293647766,0.3888358771800995,0.3518457481872116,0.4027686222808174,0.4563282794990112,0.9890198663512867,0.9588991888917842,0.7380949241924851,0.8122582452735043,0.2535765469074249,0.3578702509403229,0.30949241924851684,0.3823335530652604,0.44232036914963746,0.9889746274251295,0.9396506592162631,0.7493770599868161,0.8172429764298621
1431,"universal_edges,all_inverse_edges,no_changes",4293,4293,3,0.10447510782008369,0,143,,0.38131383061408997,4.705978085985407,1,0.27670133113861084,1,0.004373973701149225,1,0.03235001862049103,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,"all_inverse_edges,universal_edges,no_changes",4296,4296,3,0.13178615272045135,0,143,,0.38131383061408997,4.717694450868294,1,0.2736332416534424,1,0.08756382763385773,1,0.034161388874053955,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,"all_inverse_edges,universal_edges,no_changes",4299,4299,3,0.015530748448024193,0,143,,0.38131383061408997,4.683939704904333,1,0.0065361568704247475,1,0.0069287619553506374,1,0.033127326518297195,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,"no_changes,universal_edges,all_inverse_edges",4302,4302,3,0.01485479266072313,0,143,,0.38131383061408997,4.687980814836919,1,0.006422942969948053,1,0.005216134712100029,1,0.03292530030012131,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,"no_changes,universal_edges,all_inverse_edges",4305,4305,3,0.014042499785621962,0,143,,0.38131383061408997,4.674514037091285,1,0.0058672488667070866,1,0.004342805128544569,1,0.03191744536161423,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,"no_changes,all_inverse_edges,universal_edges",4308,4308,3,0.014860211250682672,0,143,,0.38131383061408997,4.691659263102338,1,0.006469829007983208,1,0.004499358125030994,1,0.033611446619033813,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,"no_changes,universal_edges,all_inverse_edges",4311,4311,3,0.04043854990353187,0,143,,0.38131383061408997,4.671131977811456,1,0.004734012298285961,1,0.08480025082826614,1,0.0317813865840435,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,"universal_edges,all_inverse_edges,no_changes",4314,4314,3,0.04407663426051537,0,143,,0.38131383061408997,4.671573244966567,1,0.005553185008466244,1,0.004868248477578163,1,0.12180846929550171,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,"all_inverse_edges,universal_edges,no_changes",4317,4317,3,0.04113074174771706,0,143,,0.38131383061408997,4.671441588085145,1,0.005090082995593548,1,0.005599526688456535,1,0.1127026155591011,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,"universal_edges,no_changes,all_inverse_edges",4320,4320,3,0.13029979588463902,1,144,0.37496809164683026,0.38131383061408997,20.188807720085606,1,0.2773644030094147,1,0.005627033766359091,1,0.10790795087814331,0.24953921139240265,0.369558185338974,0.3274555042847726,0.39040870138431116,0.4401779828609097,0.9887290446831336,0.9506960878956741,0.7348780487804878,0.8075745283347149,0.26885730028152466,0.3930133879184723,0.3558009228740936,0.4047462096242584,0.4596242584047462,0.989233135574599,0.9584254180941639,0.744340804218853,0.8175865879848929,0.2553207278251648,0.36233270168304443,0.31443638760711934,0.3838167435728411,0.4485827290705339,0.9893430015381235,0.9429527641531843,0.7578015820698748,0.8249846088555557
1441,"universal_edges,all_inverse_edges,no_changes",4323,4323,3,0.013762076385319233,0,144,,0.38131383061408997,4.689186771167442,1,0.005643651820719242,1,0.004881720989942551,1,0.030760856345295906,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,"universal_edges,no_changes,all_inverse_edges",4326,4326,3,0.039354000240564346,0,144,,0.38131383061408997,4.67697142297402,1,0.005694170482456684,1,0.00474474485963583,1,0.10762308537960052,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,"no_changes,all_inverse_edges,universal_edges",4329,4329,3,0.04040641632551948,0,144,,0.38131383061408997,4.684234412852675,1,0.005778492894023657,1,0.08121730387210846,1,0.03422345221042633,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,"universal_edges,no_changes,all_inverse_edges",4332,4332,3,0.03950103217115005,0,144,,0.38131383061408997,4.673667832976207,1,0.006158226169645786,1,0.08137533068656921,1,0.030969539657235146,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,"no_changes,universal_edges,all_inverse_edges",4335,4335,3,0.016893531506260235,0,144,,0.38131383061408997,4.687563935993239,1,0.005681395996361971,1,0.004828454460948706,1,0.04017074406147003,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,"universal_edges,no_changes,all_inverse_edges",4338,4338,3,0.016305931533376377,0,144,,0.38131383061408997,4.676185020944104,1,0.006303016562014818,1,0.004715280141681433,1,0.03789949789643288,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,"all_inverse_edges,no_changes,universal_edges",4341,4341,3,0.15596274038155875,0,144,,0.38131383061408997,4.688854949781671,1,0.2714160978794098,1,0.07964382320642471,1,0.1168283000588417,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,"all_inverse_edges,universal_edges,no_changes",4344,4344,3,0.10775647250314553,0,144,,0.38131383061408997,4.668602644000202,1,0.2744767963886261,1,0.004783237352967262,1,0.044009383767843246,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,"all_inverse_edges,universal_edges,no_changes",4347,4347,3,0.04107948113232851,0,144,,0.38131383061408997,4.676048698136583,1,0.005879546515643597,1,0.07851282507181168,1,0.03884607180953026,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,"no_changes,universal_edges,all_inverse_edges",4350,4350,3,0.016207519453018904,1,145,0.376039057970047,0.38131383061408997,20.17716612503864,1,0.0057383086532354355,1,0.005261462647467852,1,0.037622787058353424,0.2508864104747772,0.3711884617805481,0.3309162821357943,0.39156229400131837,0.4388595912986157,0.9888776868690785,0.9501322362621216,0.7394759393539881,0.8114443748837867,0.2716427445411682,0.39453333616256714,0.3562953197099539,0.4077125906394199,0.4629202373104812,0.9893171507231765,0.9564337940317911,0.7479367172050099,0.8201939014726323,0.25828972458839417,0.36239537596702576,0.3132827949901121,0.3862887277521424,0.44627554383651946,0.9894334793904378,0.943191498975394,0.7602702702702703,0.8270397169221946
1451,"universal_edges,all_inverse_edges,no_changes",4353,4353,3,0.014922883827239275,0,145,,0.38131383061408997,4.684535485925153,1,0.005733820144087076,1,0.006074476055800915,1,0.032960355281829834,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,"all_inverse_edges,universal_edges,no_changes",4356,4356,3,0.016655141798158486,0,145,,0.38131383061408997,4.679224114865065,1,0.006090238690376282,1,0.005195080302655697,1,0.03868010640144348,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,"all_inverse_edges,universal_edges,no_changes",4359,4359,3,0.01605214023341735,0,145,,0.38131383061408997,4.670718984911218,1,0.006132274400442839,1,0.004958085250109434,1,0.03706606104969978,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,"all_inverse_edges,no_changes,universal_edges",4362,4362,3,0.01680815250923236,0,145,,0.38131383061408997,4.679627198027447,1,0.006253994535654783,1,0.0043992227874696255,1,0.03977124020457268,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,"all_inverse_edges,no_changes,universal_edges",4365,4365,3,0.01601390928650896,0,145,,0.38131383061408997,4.676521796034649,1,0.005121787078678608,1,0.004468660335987806,1,0.03845128044486046,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,"all_inverse_edges,no_changes,universal_edges",4368,4368,3,0.01477900551011165,0,145,,0.38131383061408997,4.669260375900194,1,0.004970894195139408,1,0.003922369331121445,1,0.0354437530040741,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,"no_changes,all_inverse_edges,universal_edges",4371,4371,3,0.04102339680927495,0,145,,0.38131383061408997,4.683039286872372,1,0.0049910712987184525,1,0.0036936409305781126,1,0.11438547819852829,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,"universal_edges,no_changes,all_inverse_edges",4374,4374,3,0.013463351720323166,0,145,,0.38131383061408997,4.669542277930304,1,0.005574475973844528,1,0.00452045863494277,1,0.030295120552182198,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,"universal_edges,no_changes,all_inverse_edges",4377,4377,3,0.03822536099081238,0,145,,0.38131383061408997,4.680920718004927,1,0.005898818373680115,1,0.004539186600595713,1,0.10423807799816132,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,"no_changes,universal_edges,all_inverse_edges",4380,4380,3,0.014157312146077553,1,146,0.37684449553489685,0.38131383061408997,20.202721836045384,1,0.004980861209332943,1,0.004207457881420851,1,0.03328361734747887,0.24913665652275085,0.37070319056510925,0.3315754779169413,0.39238628872775216,0.43704680290046144,0.9885287008672948,0.9559673151853628,0.7260547132498352,0.8008703156573683,0.270068883895874,0.3948215842247009,0.35761371127224784,0.40688859591298615,0.46077785102175345,0.9888324479429214,0.9652542511125322,0.729278180619644,0.8057622665369473,0.2590097486972809,0.36500871181488037,0.3162491760052736,0.3869479235332894,0.4484179301252472,0.9889617020176561,0.9480466861961308,0.743233355306526,0.8141720345219268
1461,"no_changes,all_inverse_edges,universal_edges",4383,4383,3,0.014997757971286774,0,146,,0.38131383061408997,4.675481244921684,1,0.004929551389068365,1,0.003861891571432352,1,0.036201830953359604,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,"all_inverse_edges,no_changes,universal_edges",4386,4386,3,0.06428557743007939,0,146,,0.38131383061408997,4.682769000995904,1,0.005383830051869154,1,0.08489078283309937,1,0.10258211940526962,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,"universal_edges,no_changes,all_inverse_edges",4389,4389,3,0.03756986744701862,0,146,,0.38131383061408997,4.681654935935512,1,0.006384391337633133,1,0.008037688210606575,1,0.09828752279281616,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,"no_changes,all_inverse_edges,universal_edges",4392,4392,3,0.12641143069292107,0,146,,0.38131383061408997,4.679735173005611,1,0.27354979515075684,1,0.006517917383462191,1,0.09916657954454422,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,"no_changes,universal_edges,all_inverse_edges",4395,4395,3,0.01423548829431335,0,146,,0.38131383061408997,4.674306116066873,1,0.005920778959989548,1,0.00509116193279624,1,0.031694523990154266,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,"universal_edges,no_changes,all_inverse_edges",4398,4398,3,0.03828028030693531,0,146,,0.38131383061408997,4.690041700843722,1,0.005979258567094803,1,0.08104953914880753,1,0.027812043204903603,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,"no_changes,all_inverse_edges,universal_edges",4401,4401,3,0.050584780207524695,0,146,,0.38131383061408997,4.687040829099715,1,0.005484832916408777,1,0.07898741215467453,1,0.06728209555149078,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,"universal_edges,all_inverse_edges,no_changes",4404,4404,3,0.017142729368060827,0,146,,0.38131383061408997,4.681314138928428,1,0.006705326959490776,1,0.006021557841449976,1,0.03870130330324173,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,"all_inverse_edges,no_changes,universal_edges",4407,4407,3,0.1021251001705726,0,146,,0.38131383061408997,4.675212214002386,1,0.0059564970433712006,1,0.007255354896187782,1,0.2931634485721588,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,"all_inverse_edges,universal_edges,no_changes",4410,4410,3,0.15043118549510837,1,147,0.36393942435582477,0.38131383061408997,20.184931155992672,1,0.28026944398880005,1,0.00738367298617959,1,0.16364043951034546,0.24747207760810852,0.3703829050064087,0.3295978905735003,0.3912326961107449,0.4408371786420567,0.9889810901288663,0.9359396815626929,0.75228740936058,0.8186680703740885,0.266275018453598,0.3932171165943146,0.35646011865524063,0.4057350032959789,0.458470665787739,0.9894851810203317,0.9445587995879186,0.7607811470006592,0.8278154069746099,0.23402009904384613,0.3282182514667511,0.275708635464733,0.3518457481872116,0.41677653263019115,0.9890069409438133,0.9125578318352989,0.773134475939354,0.828087227734813
1471,"no_changes,all_inverse_edges,universal_edges",4413,4413,3,0.039675704669207335,0,147,,0.38131383061408997,4.677334397798404,1,0.0066172596998512745,1,0.010411815717816353,1,0.10199803858995438,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,"universal_edges,no_changes,all_inverse_edges",4416,4416,3,0.040836735938986145,0,147,,0.38131383061408997,4.679907969897613,1,0.03664996847510338,1,0.01448720134794712,1,0.07137303799390793,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,"universal_edges,no_changes,all_inverse_edges",4419,4419,3,0.031584143017729126,0,147,,0.38131383061408997,4.680172062944621,1,0.006624843925237656,1,0.015605302527546883,1,0.07252228260040283,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,"all_inverse_edges,no_changes,universal_edges",4422,4422,3,0.02997072273865342,0,147,,0.38131383061408997,4.687046488048509,1,0.0064050378277897835,1,0.004508326295763254,1,0.07899880409240723,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,"universal_edges,all_inverse_edges,no_changes",4425,4425,3,0.02424582466483116,0,147,,0.38131383061408997,4.689581820042804,1,0.01253493782132864,1,0.008209933526813984,1,0.05199260264635086,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,"universal_edges,all_inverse_edges,no_changes",4428,4428,3,0.02137247162560622,0,147,,0.38131383061408997,4.681222702842206,1,0.00884472019970417,1,0.0068270377814769745,1,0.04844565689563751,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,"all_inverse_edges,universal_edges,no_changes",4431,4431,3,0.025928392075002193,0,147,,0.38131383061408997,4.697019034996629,1,0.006807870697230101,1,0.006194060202687979,1,0.0647832453250885,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,"no_changes,universal_edges,all_inverse_edges",4434,4434,3,0.021890629082918167,0,147,,0.38131383061408997,4.67490821192041,1,0.007462951820343733,1,0.005053692031651735,1,0.05315524339675903,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,"universal_edges,no_changes,all_inverse_edges",4437,4437,3,0.14094160528232655,0,147,,0.38131383061408997,4.678203416988254,1,0.2803400456905365,1,0.005741731263697147,1,0.13674303889274597,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,"no_changes,all_inverse_edges,universal_edges",4440,4440,3,0.04778613522648811,1,148,0.3736497064431508,0.38131383061408997,20.165641895029694,1,0.007140605244785547,1,0.00565355783328414,1,0.13056424260139465,0.24853262305259705,0.3692218065261841,0.3300922874093606,0.3902439024390244,0.43539881344759396,0.988793671720501,0.9472037791839454,0.7389485827290705,0.8103023248158486,0.2616857886314392,0.38899126648902893,0.35431773236651287,0.4007910349373764,0.4530323005932762,0.9890844933886541,0.9575529888622868,0.7407119314436388,0.8142395632139546,0.2533094882965088,0.3627360463142395,0.3197099538562953,0.3820039551746869,0.43852999340804216,0.9889487766101827,0.9280764279544629,0.7574390243902439,0.8206862422081251
1481,"all_inverse_edges,no_changes,universal_edges",4443,4443,3,0.14231489847103754,0,148,,0.38131383061408997,4.685202488908544,1,0.2805662751197815,1,0.08844216167926788,1,0.05793625861406326,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,"universal_edges,all_inverse_edges,no_changes",4446,4446,3,0.043689093397309385,0,148,,0.38131383061408997,4.684330824995413,1,0.009208775125443935,1,0.006981467362493277,1,0.11487703770399094,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,"universal_edges,all_inverse_edges,no_changes",4449,4449,3,0.01633212622255087,0,148,,0.38131383061408997,4.671657510101795,1,0.006584492977708578,1,0.006102676969021559,1,0.03630920872092247,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,"all_inverse_edges,no_changes,universal_edges",4452,4452,3,0.022164166284104187,0,148,,0.38131383061408997,4.6772669951897115,1,0.006764248479157686,1,0.005096238572150469,1,0.05463201180100441,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,"no_changes,all_inverse_edges,universal_edges",4455,4455,3,0.04393942126383384,0,148,,0.38131383061408997,4.6807968721259385,1,0.006113155744969845,1,0.08407218009233475,1,0.04163292795419693,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,"all_inverse_edges,universal_edges,no_changes",4458,4458,3,0.11094291818638642,0,148,,0.38131383061408997,4.672615016112104,1,0.27947500348091125,1,0.0047995056957006454,1,0.04855424538254738,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,"universal_edges,no_changes,all_inverse_edges",4461,4461,3,0.019075447383026283,0,148,,0.38131383061408997,4.664025370031595,1,0.00785456970334053,1,0.005332679487764835,1,0.04403909295797348,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,"all_inverse_edges,universal_edges,no_changes",4464,4464,3,0.01870649044091503,0,148,,0.38131383061408997,4.684015953913331,1,0.006680142600089312,1,0.005041147582232952,1,0.04439818114042282,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,"no_changes,universal_edges,all_inverse_edges",4467,4467,3,0.016372096880028646,0,148,,0.38131383061408997,4.676787786185741,1,0.006463655736297369,1,0.005449386313557625,1,0.03720324859023094,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,"all_inverse_edges,universal_edges,no_changes",4470,4470,3,0.016262201281885307,1,149,0.37281355261802673,0.38131383061408997,20.17345199920237,1,0.007463983725756407,1,0.004465614911168814,1,0.0368570052087307,0.24864958226680756,0.3649887144565582,0.32350032959789055,0.3882663150955834,0.43539881344759396,0.9888065971279745,0.9526313830445061,0.7358866183256427,0.808898556809476,0.2668285071849823,0.3913253843784332,0.35464733025708634,0.4040870138431114,0.4559986816084377,0.9890780306849174,0.9591344405043267,0.739578114700066,0.8136124712529995,0.25524574518203735,0.36212655901908875,0.3147659854976928,0.3838167435728411,0.4416611733684904,0.9892137474633887,0.9466482857230005,0.7514370468029005,0.820722577940547
1491,"all_inverse_edges,no_changes,universal_edges",4473,4473,3,0.017316935273508232,0,149,,0.38131383061408997,4.683116157073528,1,0.006172739900648594,1,0.00427304208278656,1,0.04150502383708954,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,"all_inverse_edges,universal_edges,no_changes",4476,4476,3,0.013805468721936146,0,149,,0.38131383061408997,4.677130276104435,1,0.005668268073350191,1,0.004743649624288082,1,0.031004488468170166,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,"no_changes,all_inverse_edges,universal_edges",4479,4479,3,0.015426517619440952,0,149,,0.38131383061408997,4.673597214045003,1,0.005265949293971062,1,0.004448009189218283,1,0.036565594375133514,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,"no_changes,universal_edges,all_inverse_edges",4482,4482,3,0.04691087345903119,0,149,,0.38131383061408997,4.6825767329428345,1,0.005239237565547228,1,0.10273134708404541,1,0.032762035727500916,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,"no_changes,universal_edges,all_inverse_edges",4485,4485,3,0.022720213203380506,0,149,,0.38131383061408997,4.668718880042434,1,0.006272015627473593,1,0.024643361568450928,1,0.037245262414216995,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,"all_inverse_edges,no_changes,universal_edges",4488,4488,3,0.05035863801216086,0,149,,0.38131383061408997,4.6822333910968155,1,0.007701590191572905,1,0.10789736360311508,1,0.035476960241794586,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,"all_inverse_edges,universal_edges,no_changes",4491,4491,3,0.0420195289577047,0,149,,0.38131383061408997,4.6813140120357275,1,0.005917810834944248,1,0.08845869451761246,1,0.031682081520557404,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,"universal_edges,all_inverse_edges,no_changes",4494,4494,3,0.01411926777412494,0,149,,0.38131383061408997,4.6807068339549005,1,0.006150402594357729,1,0.006894726771861315,1,0.029312673956155777,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,"no_changes,all_inverse_edges,universal_edges",4497,4497,3,0.04842070396989584,0,149,,0.38131383061408997,4.688677894882858,1,0.005621970631182194,1,0.0938873291015625,1,0.045752812176942825,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,"universal_edges,all_inverse_edges,no_changes",4500,4500,3,0.018595401508112747,1,150,0.3713983396689097,0.38131383061408997,20.194111691089347,1,0.008038834668695927,1,0.016234852373600006,1,0.03151251748204231,0.24710531532764435,0.3661705553531647,0.32630191166776534,0.3857943309162821,0.43638760711931446,0.9888712241653418,0.942533983484797,0.7443177323665129,0.8137493061032807,0.26576879620552063,0.38907867670059204,0.35398813447593935,0.40194462755438365,0.45187870797626895,0.9892008220559153,0.9480055157740401,0.7501384311140409,0.819982832888031,0.2551971673965454,0.3589457869529724,0.3132827949901121,0.3775543836519446,0.4377059986816084,0.9890974187961276,0.9322061237451015,0.758645352669743,0.8227740107002675
